Age,Height,Weight,Overall,Potential,Growth,TotalStats,BaseStats,BestPosition,IntReputation,WeakFoot,SkillMoves,AttackingWorkRate,DefensiveWorkRate,PaceTotal,ShootingTotal,PassingTotal,DribblingTotal,DefendingTotal,PhysicalityTotal,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,STRating,LWRating,LFRating,CFRating,RFRating,RWRating,CAMRating,LMRating,CMRating,RMRating,LWBRating,CDMRating,RWBRating,LBRating,CBRating,RBRating,GKRating,Top_5_league
21,177,73,54,63,9,1476,315,2,1,2,2,2,2,58,45,50,54,52,56,38,48,46,60,30,52,32,36,54,54,62,54,59,54,72,43,64,61,56,44,50,54,49,51,39,44,52,54,51,15,15,6,7,14,52,52,52,52,52,52,55,55,56,55,55,57,55,55,55,55,19,0
18,177,70,54,69,15,1426,303,0,1,4,2,0,2,65,49,50,57,34,48,44,50,40,56,43,56,45,39,51,55,64,66,61,61,72,50,48,42,47,48,60,33,49,48,45,47,30,37,33,8,14,8,9,14,54,54,54,54,54,54,56,56,53,56,48,47,48,46,44,46,19,0
20,185,87,54,65,11,862,291,5,1,1,1,2,2,53,52,52,55,25,54,14,7,14,19,6,5,10,12,22,16,26,23,23,48,51,39,51,26,58,5,24,7,8,33,18,21,7,10,14,53,52,52,54,55,22,17,18,18,18,17,21,21,22,21,20,22,20,20,22,20,55,0
25,189,78,54,58,4,1045,298,5,1,2,1,2,2,52,56,51,57,34,48,14,16,15,28,18,18,14,11,31,17,33,36,48,51,49,38,55,32,55,19,24,21,18,48,18,38,27,14,13,52,56,51,48,57,28,25,27,27,27,25,30,28,31,28,26,29,26,26,28,26,55,0
18,180,56,54,69,15,1411,292,4,1,3,2,2,2,56,38,51,55,48,44,40,30,49,59,30,53,33,36,53,58,58,55,55,54,76,46,56,61,31,49,51,56,33,56,38,39,42,46,53,6,11,10,13,14,47,50,49,49,49,50,54,53,56,53,55,55,55,54,51,54,18,0
19,185,77,54,67,13,850,298,5,1,3,1,2,2,59,53,56,58,26,46,12,8,11,21,8,14,14,13,15,18,32,16,23,48,41,42,56,20,54,8,28,8,4,22,12,29,7,13,10,59,53,56,46,58,22,18,19,19,19,18,21,21,21,21,19,21,19,19,22,19,55,0
32,194,78,54,54,0,1231,272,1,1,2,2,2,2,44,36,33,36,53,70,29,45,59,40,20,22,24,34,32,48,45,43,48,45,38,38,62,65,77,27,59,42,23,28,21,48,55,56,51,10,9,12,11,13,44,36,37,37,37,36,38,39,41,39,48,50,48,50,54,50,17,0
24,190,83,54,61,7,860,292,5,1,2,1,2,2,56,55,54,56,21,50,13,6,12,16,6,6,12,14,20,11,15,29,32,43,53,41,59,24,51,9,28,7,4,37,10,18,9,11,11,56,55,54,50,56,20,15,17,17,17,15,20,19,21,19,18,20,18,18,21,18,55,0
23,185,82,54,57,3,1375,294,1,1,2,2,2,2,55,36,43,45,53,62,44,35,50,48,37,42,34,41,45,44,55,55,54,55,50,35,63,59,67,35,52,52,43,33,43,48,56,53,48,11,11,9,8,8,47,45,43,43,43,45,46,48,47,48,53,53,53,53,56,53,16,0
18,182,80,54,66,12,1270,276,1,1,3,2,2,2,62,24,30,44,53,63,22,19,49,40,24,36,29,25,29,42,65,59,68,48,68,36,74,56,71,22,49,52,25,25,33,44,52,55,53,7,15,8,7,7,40,37,36,36,36,37,38,40,40,40,49,49,49,51,56,51,15,0
19,188,80,54,67,13,1336,288,14,1,3,2,0,2,62,53,36,49,26,62,29,58,60,42,44,45,36,30,24,50,60,64,59,48,55,54,70,52,68,44,58,18,53,45,56,48,23,25,19,8,9,8,11,11,56,49,51,51,51,49,50,49,43,49,39,38,39,38,40,38,16,0
24,188,76,54,63,9,1250,268,1,1,2,2,2,2,61,27,31,36,54,59,29,24,64,35,24,30,27,27,35,38,58,63,40,49,53,37,79,55,64,22,45,51,33,25,30,37,51,56,53,11,9,9,10,14,42,36,36,36,36,36,37,40,39,40,49,48,49,52,56,52,17,0
19,196,87,54,67,13,1303,281,14,1,2,2,0,2,54,53,35,46,24,69,25,56,60,43,51,42,28,23,23,53,50,58,46,49,36,56,68,56,82,41,52,16,55,47,63,48,20,21,22,13,13,11,13,11,56,47,50,50,50,47,49,48,44,48,38,38,38,37,40,37,18,0
19,188,79,54,70,16,1515,331,7,1,2,2,2,2,62,44,53,59,48,65,53,44,59,57,40,61,47,44,52,58,63,62,59,57,56,51,62,58,74,40,53,49,53,52,35,44,47,45,48,6,9,5,11,5,57,56,55,55,55,56,57,58,56,58,56,55,56,55,56,55,15,0
18,182,74,54,74,20,1316,288,1,1,5,2,2,2,65,25,42,49,53,54,46,20,53,46,23,46,40,21,40,48,64,66,60,42,63,35,71,52,58,24,40,53,29,36,30,44,50,56,55,8,14,6,11,10,42,43,41,41,41,43,44,47,45,47,53,50,53,54,55,54,16,0
18,171,55,54,73,19,1368,275,14,1,3,3,2,2,55,58,37,49,30,46,30,63,64,42,53,46,37,33,24,46,51,58,53,53,75,53,71,63,30,52,58,25,62,48,57,46,28,23,28,7,10,10,10,5,56,49,52,52,52,49,51,50,46,50,41,39,41,41,39,41,15,0
21,163,64,54,65,11,1343,291,0,1,3,3,0,2,82,47,45,58,26,33,46,48,28,43,37,56,43,38,42,52,86,78,86,41,87,49,35,33,30,43,38,28,55,53,45,48,26,26,21,7,13,11,9,10,51,55,53,53,53,55,55,55,47,55,42,38,42,41,33,41,15,0
18,180,70,54,70,16,1479,321,0,1,3,2,2,2,66,43,53,54,44,61,39,38,45,60,36,52,41,42,56,57,65,67,66,45,65,55,63,64,60,43,59,44,49,56,40,37,39,48,43,8,6,11,9,8,52,52,52,52,52,52,56,56,56,56,53,54,53,52,51,52,14,0
20,184,72,54,65,11,1414,306,14,1,3,2,2,2,67,54,45,53,30,57,43,55,47,50,46,51,40,38,41,50,65,68,69,52,65,59,64,60,62,50,39,26,55,45,47,47,26,33,26,14,6,6,8,8,56,53,53,53,53,53,54,54,49,54,45,43,45,44,41,44,16,0
18,184,74,54,72,18,1411,298,2,1,3,2,2,2,58,33,51,51,51,54,43,25,52,58,30,49,41,35,54,55,57,59,51,47,68,50,55,54,52,30,57,54,40,52,45,40,53,45,55,7,6,10,14,8,47,47,47,47,47,47,51,52,53,52,54,55,54,54,54,54,15,0
20,196,82,54,67,13,847,294,5,1,2,1,2,2,53,54,50,55,30,52,14,5,11,27,6,8,10,12,19,11,32,27,27,52,28,38,43,19,57,8,18,12,5,46,16,30,8,10,14,53,54,50,52,55,21,19,20,20,20,19,24,22,24,22,21,23,21,21,22,21,55,0
23,179,72,54,62,8,1392,301,1,1,4,2,2,2,63,33,39,48,52,66,39,26,50,45,46,46,36,25,39,43,61,65,65,49,61,44,71,65,72,39,51,50,26,32,31,43,50,54,55,11,10,8,14,13,45,43,41,41,41,43,44,46,45,46,53,51,53,54,56,54,18,0
17,184,74,54,77,23,1346,292,14,1,3,2,2,2,65,54,41,56,20,56,28,55,48,44,51,57,45,29,39,55,68,63,59,50,61,56,58,59,63,52,34,17,49,51,62,43,13,20,15,7,11,9,10,8,56,52,54,54,54,52,54,53,48,53,39,38,39,37,34,37,16,0
18,170,60,54,69,15,1472,310,0,1,3,2,0,2,74,48,49,57,41,41,41,46,35,55,42,54,43,35,53,52,75,73,82,50,83,48,51,53,34,51,42,42,52,50,49,52,38,45,43,14,7,14,13,7,52,54,53,53,53,54,56,56,53,56,51,49,51,51,45,51,17,0
19,168,70,54,68,14,1570,318,0,1,3,2,2,2,63,51,54,57,44,49,49,51,46,57,46,54,47,42,54,55,64,63,71,53,74,52,55,63,48,50,30,44,52,57,52,54,46,41,40,21,23,27,23,20,55,55,55,55,55,55,58,57,56,57,53,51,53,52,47,52,27,0
21,185,78,54,65,11,853,296,5,1,3,1,2,2,57,54,51,57,26,51,14,5,14,18,5,9,13,10,16,12,32,17,30,41,42,38,60,27,52,9,19,14,6,38,11,33,9,11,11,57,54,51,51,57,20,17,18,18,18,17,21,20,21,20,19,21,19,19,22,19,55,0
22,176,76,54,62,8,1169,252,1,1,2,2,2,2,58,21,32,32,56,53,21,18,52,46,16,20,20,18,31,34,61,55,53,51,58,30,64,34,63,17,50,52,34,26,27,36,56,58,57,10,10,8,9,10,38,34,34,34,34,34,36,37,38,37,47,49,47,50,56,50,16,0
21,183,81,54,63,9,1299,278,14,1,3,2,2,2,50,55,35,49,20,69,30,60,56,39,49,47,35,31,28,52,52,49,52,49,46,52,73,58,80,50,53,13,53,40,54,43,13,21,19,12,6,14,8,5,56,48,50,50,50,48,49,48,44,48,37,36,37,35,38,35,15,0
19,195,87,54,67,13,819,302,5,1,1,1,2,2,58,54,57,53,29,51,11,5,12,24,5,10,12,13,22,12,26,33,23,39,26,43,32,20,55,7,27,10,8,22,15,21,8,12,14,58,54,57,51,53,21,16,18,18,18,16,20,20,20,20,19,21,19,19,22,19,54,0
25,180,78,54,59,5,1311,289,1,1,3,2,2,2,58,36,36,42,53,64,28,34,49,47,24,35,27,24,43,45,60,57,47,45,69,42,70,64,70,38,46,52,28,27,35,43,50,56,55,11,12,7,8,6,44,40,40,40,40,40,42,43,45,43,51,52,51,53,56,53,15,0
19,176,70,54,72,18,1345,291,11,1,2,2,0,2,70,43,44,54,32,48,53,41,29,45,55,58,41,34,38,51,73,67,61,45,48,53,41,67,31,38,68,31,53,41,28,38,27,35,38,8,12,9,14,12,50,52,50,50,50,52,51,55,48,55,49,44,49,47,39,47,17,0
22,176,66,54,61,7,1483,318,7,1,3,2,2,1,65,46,53,54,42,58,51,44,51,59,38,51,46,49,54,59,66,64,58,50,55,48,55,61,60,49,51,42,52,48,48,49,38,41,44,9,10,11,12,9,54,54,53,53,53,54,56,57,55,57,53,52,53,52,50,52,16,0
18,167,67,54,69,15,1327,287,7,1,2,4,2,2,77,42,47,55,25,41,48,45,39,48,39,55,43,36,41,49,76,77,72,50,86,46,47,43,45,30,28,17,51,54,42,37,21,28,27,6,15,12,5,6,51,53,52,52,52,53,54,55,47,55,43,38,43,42,35,42,15,0
22,174,64,54,61,7,1361,291,8,1,3,2,2,2,72,52,44,57,25,41,51,52,42,43,55,61,45,32,36,48,74,70,73,36,72,54,46,49,38,46,38,23,57,45,50,45,19,26,25,11,12,12,11,9,53,54,52,52,52,54,53,54,45,54,43,36,43,41,34,41,16,0
19,185,80,54,68,14,1363,291,1,1,2,2,2,2,56,33,45,49,53,55,45,28,55,53,28,44,34,35,46,50,53,59,62,46,60,50,66,45,61,28,50,53,36,37,34,44,52,54,53,10,7,7,8,14,46,45,44,44,44,45,46,48,47,48,52,53,52,53,56,53,16,0
19,175,70,54,68,14,1430,296,14,1,3,2,2,2,77,57,45,53,19,45,48,56,42,45,58,50,48,46,32,50,78,76,70,49,75,64,69,66,39,53,28,14,55,52,59,50,14,20,13,9,14,13,12,13,56,55,54,54,54,55,54,56,47,56,42,35,42,40,31,40,18,0
21,187,78,54,62,8,889,308,5,1,2,1,2,2,57,52,54,59,33,53,13,9,9,27,6,8,13,13,21,14,33,34,29,38,42,41,58,30,57,7,25,7,8,28,16,27,7,13,8,57,52,54,53,59,22,18,19,19,19,18,22,22,22,22,20,22,20,20,21,20,55,0
20,188,84,54,68,14,879,282,5,1,1,1,2,2,55,51,54,51,17,54,15,10,13,30,10,14,13,13,27,13,16,19,27,50,35,41,43,28,62,10,27,10,8,27,16,39,8,14,15,55,51,54,54,51,23,18,20,20,20,18,23,22,25,22,22,25,22,21,24,21,55,0
21,171,65,54,63,9,1512,323,11,1,4,2,2,2,69,45,55,58,42,54,47,45,43,58,35,55,51,45,61,57,68,70,69,42,83,47,55,71,49,42,43,42,46,56,48,54,34,46,49,15,11,10,14,5,52,54,52,52,52,54,56,58,56,58,54,52,54,53,47,53,17,0
20,185,76,54,62,8,1397,303,0,1,2,3,0,1,68,46,46,61,32,50,34,46,38,49,35,60,47,56,46,62,67,69,74,53,60,57,47,63,49,39,36,24,49,49,39,56,34,30,38,9,6,12,5,15,54,54,54,54,54,54,56,56,52,56,48,45,48,46,40,46,16,0
18,199,84,54,69,15,841,295,5,1,5,1,2,2,56,52,53,53,30,51,12,9,11,25,8,6,11,12,19,13,29,32,24,49,21,40,35,21,70,8,25,10,5,33,14,27,8,12,14,56,52,53,51,53,23,18,19,19,19,18,22,21,22,21,21,23,21,21,24,21,55,0
21,183,74,54,66,12,1496,328,0,1,2,3,2,0,66,46,53,56,50,57,42,44,47,60,31,55,40,35,58,54,65,66,68,56,63,56,61,57,58,49,54,51,31,58,40,44,50,52,46,13,8,8,7,13,52,53,52,52,52,53,56,55,56,55,55,56,55,55,54,55,17,0
18,185,70,54,67,13,1250,277,1,1,2,2,2,2,66,24,37,36,54,60,26,17,49,48,21,25,30,22,40,40,60,71,45,56,56,39,64,58,66,23,48,49,23,33,30,47,53,58,56,10,9,6,8,11,40,37,37,37,37,37,39,41,43,41,51,52,51,54,56,54,16,0
17,175,67,54,74,20,1468,312,9,1,3,2,2,2,73,40,46,58,47,48,52,38,42,48,42,55,45,35,40,55,72,73,79,44,76,49,60,52,42,34,54,47,49,46,35,50,44,51,52,14,15,7,13,8,50,53,50,50,50,53,52,54,49,54,54,50,54,54,50,54,18,0
19,177,70,54,66,12,1391,304,6,1,3,2,2,0,75,30,47,54,47,51,47,26,38,52,33,56,43,39,49,44,77,73,69,51,70,40,59,55,50,24,44,52,45,39,32,46,45,49,48,8,7,11,6,10,46,49,47,47,47,49,50,53,49,53,54,51,54,54,50,54,15,0
19,167,61,54,74,20,1393,293,0,1,3,2,2,2,73,50,48,58,26,38,47,51,35,50,39,55,48,36,42,52,75,71,84,48,89,54,48,56,31,47,32,20,48,51,52,47,26,27,25,13,8,12,12,9,52,55,53,53,53,55,55,55,49,55,45,40,45,43,34,43,17,0
19,175,73,54,69,15,1480,309,0,1,3,2,2,2,62,41,52,59,41,54,41,32,46,63,40,58,37,38,60,60,65,59,64,50,73,59,59,58,51,40,53,40,56,46,41,41,33,46,49,14,13,9,13,14,53,53,53,53,53,53,57,57,56,57,52,53,52,52,49,52,19,0
17,190,70,54,67,13,1323,291,1,1,2,2,2,0,62,30,38,41,52,68,31,29,52,48,24,36,27,27,41,38,63,62,58,46,59,38,70,65,71,26,62,52,33,31,35,47,53,52,51,12,8,8,5,10,43,40,39,39,39,40,42,44,44,44,51,52,51,53,56,53,15,0
21,174,72,54,69,15,1416,318,14,1,3,2,2,1,83,48,44,55,24,64,45,51,44,45,45,56,42,38,43,49,81,85,74,41,69,52,72,58,73,39,45,21,49,45,47,44,22,20,24,7,7,10,7,10,55,54,52,52,52,54,53,55,46,55,44,39,44,42,39,42,14,0
19,175,75,54,70,16,842,297,5,1,1,1,2,2,56,52,51,59,25,54,13,9,11,26,6,7,11,10,26,12,28,21,30,34,46,38,63,20,38,6,24,12,8,34,10,25,7,11,9,56,52,51,54,59,20,17,18,18,18,17,21,20,22,20,18,21,18,18,20,18,55,0
22,176,68,54,65,11,1443,304,10,1,3,2,2,2,59,47,44,52,49,53,56,51,46,46,38,56,45,40,33,43,64,55,61,55,62,43,56,57,48,42,60,45,56,39,42,38,46,55,55,6,12,9,10,11,52,52,50,50,50,52,50,53,48,53,54,50,54,54,52,54,17,0
23,178,74,54,63,9,1471,309,2,1,3,2,2,2,53,34,52,52,48,70,43,26,44,56,35,51,43,49,54,49,51,55,64,48,67,49,76,71,70,37,65,49,33,53,38,39,49,47,46,12,6,12,14,9,45,46,45,45,45,46,50,51,53,51,53,55,53,52,54,52,16,0
20,180,71,54,68,14,1445,315,13,1,3,2,0,2,71,36,44,54,50,60,53,33,50,42,29,53,41,38,34,51,69,72,69,47,67,44,64,62,61,35,55,50,44,50,36,46,49,51,46,12,13,14,5,6,49,50,48,48,48,50,50,53,48,53,54,50,54,54,53,54,15,0
21,187,80,54,69,15,1331,285,1,1,2,2,2,0,61,35,36,37,54,62,30,34,51,44,37,26,27,31,33,37,68,55,67,53,51,35,71,51,72,36,47,54,24,36,42,41,50,59,50,11,14,11,12,12,43,39,38,38,38,39,41,41,42,41,50,50,50,52,56,52,19,0
20,173,68,54,66,12,1442,312,6,1,3,2,2,2,71,36,45,52,50,58,49,35,43,46,32,47,41,40,41,49,73,69,76,46,79,38,58,61,60,36,51,49,45,44,37,43,50,52,49,8,7,11,12,8,48,49,47,47,47,49,49,52,48,52,54,51,54,54,53,54,15,0
24,184,74,54,61,7,913,301,5,1,2,1,2,2,56,53,49,54,36,53,11,6,11,28,9,7,13,12,15,13,36,37,27,51,45,37,59,23,53,8,27,14,8,41,19,38,16,10,12,56,53,49,53,54,23,20,21,21,21,20,24,23,24,23,22,24,22,22,24,22,55,0
22,185,77,54,61,7,1391,301,14,1,3,2,2,2,63,54,45,56,29,54,51,56,54,43,39,56,39,37,39,57,61,65,60,48,58,51,59,58,59,55,36,23,52,48,58,48,29,26,21,12,8,14,11,8,56,54,53,53,53,54,54,55,49,55,44,41,44,43,39,43,16,0
19,178,68,54,70,16,1418,308,0,1,3,2,2,2,74,48,52,56,39,39,40,50,36,58,41,53,46,40,56,55,75,73,76,36,77,53,45,52,33,42,34,29,46,55,45,55,40,43,42,14,6,10,11,6,51,54,52,52,52,54,56,56,53,56,49,47,49,48,42,48,14,0
21,185,75,54,66,12,875,300,5,1,3,1,2,2,58,50,57,58,25,52,12,6,12,29,8,12,10,10,23,19,27,22,25,39,48,43,57,23,46,9,26,7,5,38,18,27,6,10,10,58,50,57,52,58,21,19,20,20,20,19,24,22,24,22,19,22,19,19,20,19,55,0
19,183,75,54,71,17,1363,299,0,1,3,3,2,2,70,47,53,57,31,41,53,44,30,58,35,55,39,30,52,58,74,67,75,35,67,63,40,34,49,36,32,31,50,53,54,42,24,36,39,9,14,11,7,9,52,54,53,53,53,54,56,56,51,56,47,44,47,45,39,45,15,0
18,173,67,54,69,15,1429,309,0,1,3,2,2,2,72,49,47,56,31,54,44,49,39,50,46,55,45,39,43,51,69,74,74,48,75,53,62,56,56,45,44,25,51,52,42,49,31,29,38,13,11,5,9,6,53,54,53,53,53,54,55,55,50,55,47,43,47,46,41,46,16,0
26,178,73,54,57,3,1502,328,11,1,3,2,2,2,72,47,52,62,34,61,44,50,49,62,40,65,42,38,54,58,74,71,61,57,77,55,60,65,60,36,57,37,52,47,42,49,28,31,35,12,14,14,9,6,57,57,57,57,57,57,57,57,56,57,52,50,52,50,46,50,18,0
22,185,79,54,65,11,1331,280,14,1,3,2,2,2,54,57,43,48,25,53,41,62,53,46,40,44,33,29,36,47,56,53,55,54,55,53,58,57,60,51,30,19,59,49,64,56,19,27,25,11,14,9,13,9,56,50,52,52,52,50,52,51,47,51,41,39,41,40,37,40,18,0
21,186,77,54,63,9,1337,301,14,1,3,3,2,2,74,50,47,54,25,51,45,53,42,50,42,54,45,39,44,54,73,75,59,43,55,52,44,34,66,47,34,25,50,50,40,52,22,22,23,12,12,8,9,14,55,54,53,53,53,54,54,54,48,54,42,39,42,40,37,40,17,0
21,173,66,54,64,10,1464,308,0,1,2,2,2,2,66,39,52,57,41,53,34,35,41,61,36,54,36,42,56,58,70,63,68,52,76,55,51,62,43,32,66,45,55,56,35,44,36,41,43,12,11,11,13,15,52,53,53,53,53,53,57,56,56,56,52,53,52,51,48,51,19,0
22,174,70,54,61,7,1314,283,14,1,3,2,2,2,65,52,43,58,24,41,50,52,37,43,48,64,36,35,32,48,62,67,60,56,76,60,37,47,44,44,27,24,61,46,46,41,17,29,20,10,10,12,5,9,55,55,54,54,54,55,54,55,47,55,43,37,43,41,34,41,16,0
22,176,70,53,63,10,1413,293,1,1,3,2,1,0,46,36,46,51,50,64,39,33,49,53,34,48,39,36,50,48,56,37,65,48,68,41,60,69,62,35,66,50,39,43,41,44,49,51,54,13,8,10,6,13,46,45,44,44,44,45,48,49,51,49,52,54,52,52,55,52,16,0
26,170,63,53,55,2,1397,299,4,1,2,2,2,2,57,37,49,53,47,56,40,37,43,55,34,50,37,30,52,54,56,58,64,50,71,38,56,85,43,39,53,53,41,52,29,45,45,46,45,8,8,6,13,6,47,49,48,48,48,49,52,53,55,53,55,55,55,54,50,54,15,0
18,188,75,53,73,20,1310,281,0,1,3,2,2,2,62,54,43,59,17,46,31,58,42,50,45,65,53,30,36,52,66,59,59,54,64,51,50,54,48,50,28,11,47,48,62,42,20,11,12,11,11,13,14,5,55,54,54,54,54,54,55,54,48,54,38,35,38,35,30,35,17,0
19,176,62,53,69,16,1481,318,2,1,3,2,2,2,75,39,50,54,50,50,44,33,47,54,35,52,40,35,52,51,76,74,69,51,72,52,66,62,41,42,53,50,41,53,37,46,49,52,49,13,10,9,7,10,49,52,50,50,50,52,54,55,53,55,56,54,56,56,52,56,16,0
17,185,75,53,75,22,1259,261,14,1,3,2,2,2,53,54,40,50,18,46,29,60,55,48,44,46,35,30,31,54,55,51,57,48,57,47,62,57,44,49,33,11,57,49,62,44,13,18,14,8,8,11,10,6,55,50,52,52,52,50,52,50,47,50,36,35,36,35,32,35,15,0
33,185,80,53,53,0,1531,322,1,1,3,2,1,2,52,41,52,52,55,70,47,38,65,59,34,48,39,42,56,55,51,53,54,53,63,46,75,67,75,40,58,55,49,47,48,52,54,54,55,10,11,11,9,10,53,50,50,50,50,50,53,53,53,53,53,53,53,53,53,53,17,0
23,180,76,53,60,7,1342,293,6,1,3,2,2,2,69,29,38,49,48,60,37,27,40,41,26,48,38,27,37,44,70,68,67,53,64,33,55,73,57,28,53,45,43,37,32,39,48,51,52,8,11,8,12,9,44,45,44,44,44,45,46,49,46,49,53,50,53,53,51,53,17,0
20,168,65,53,66,13,1440,308,11,1,4,3,0,2,74,41,51,55,35,52,43,40,40,56,40,50,40,42,55,53,76,72,82,44,76,46,54,69,48,35,41,20,52,54,44,54,35,43,40,13,8,12,6,11,51,53,51,51,51,53,55,56,53,56,49,47,49,49,43,49,15,0
19,170,58,53,65,12,1339,288,11,1,3,2,0,1,69,54,45,58,19,43,38,58,41,49,46,63,58,30,38,53,73,65,56,49,65,57,57,61,36,46,36,16,46,51,57,43,13,20,21,9,8,6,6,11,55,54,54,54,54,54,55,56,49,56,42,37,42,39,32,39,15,0
16,180,65,53,79,26,1233,261,1,1,3,2,2,2,59,26,32,34,54,56,30,24,52,39,29,24,30,30,28,37,63,56,42,52,62,33,69,58,56,19,49,55,22,27,36,43,51,55,56,14,15,6,5,9,38,35,34,34,34,35,36,39,38,39,50,49,50,53,55,53,17,0
22,165,58,53,62,9,1306,280,7,1,3,2,0,1,75,44,48,54,21,38,48,46,33,50,39,52,40,39,48,48,84,68,81,41,83,44,31,42,35,37,43,21,46,50,48,43,16,22,20,11,13,10,11,6,49,52,50,50,50,52,53,54,47,54,41,38,41,39,31,39,16,0
25,196,86,53,56,3,931,288,5,1,2,1,2,2,54,53,49,51,29,52,13,11,14,15,19,15,19,13,19,14,30,27,28,46,40,37,52,37,54,11,18,16,19,36,22,32,14,17,16,54,53,49,52,51,24,20,22,22,22,20,23,23,24,23,23,24,23,23,24,23,54,0
17,180,70,53,77,24,1314,283,11,1,3,2,2,2,68,49,49,52,25,40,49,51,42,52,55,52,50,37,44,54,69,68,57,37,62,55,47,47,40,35,28,17,50,49,53,44,24,26,23,9,6,6,10,10,52,52,51,51,51,52,53,54,47,54,42,38,42,40,34,40,14,0
21,171,63,53,64,11,1272,275,11,1,3,2,2,2,68,45,47,54,19,42,49,47,31,51,39,52,37,37,41,54,64,72,75,46,62,42,51,47,43,43,29,14,50,46,46,39,22,18,13,9,6,15,13,8,50,53,51,51,51,53,53,54,47,54,41,36,41,38,31,38,15,0
22,180,73,53,63,10,1355,290,0,1,3,2,2,2,65,51,52,55,26,41,57,50,39,57,45,54,43,37,46,56,67,63,57,42,71,59,45,40,45,44,31,23,48,51,55,52,26,23,31,14,8,13,9,6,53,54,53,53,53,54,55,55,50,55,45,41,45,43,36,43,15,0
18,180,73,53,64,11,1371,297,14,1,3,2,0,0,76,51,39,54,29,48,35,55,47,42,49,50,44,34,34,54,77,76,71,48,70,48,53,51,47,45,47,28,54,39,48,44,33,24,18,10,11,8,11,10,55,52,52,52,52,52,52,53,45,53,43,40,43,42,39,42,17,0
17,183,80,53,68,15,833,292,5,1,2,1,2,2,55,50,49,58,29,51,11,8,11,17,6,9,14,10,20,16,27,31,33,43,43,37,51,19,46,9,20,8,6,30,15,39,6,10,14,55,50,49,51,58,21,17,18,18,18,17,21,20,21,20,19,20,19,19,20,19,54,1
20,185,82,53,63,10,1211,264,1,1,2,2,2,2,60,25,29,35,54,61,22,23,48,36,31,28,25,30,22,34,63,57,47,52,54,35,66,60,68,17,45,49,27,28,34,39,51,61,56,12,7,9,7,7,39,34,35,35,35,34,35,38,37,38,49,48,49,51,55,51,15,0
20,174,72,53,61,8,1345,291,10,1,3,2,2,2,65,27,36,51,50,62,39,23,42,39,26,52,35,25,30,44,68,63,66,46,72,32,59,62,62,27,63,50,42,35,31,38,48,52,54,10,10,13,12,13,43,44,42,42,42,44,44,47,43,47,52,49,52,53,53,53,17,0
17,180,75,53,79,26,1291,268,14,1,2,2,2,2,56,54,39,49,18,52,28,58,56,47,44,43,37,32,32,52,57,56,56,51,65,48,67,56,55,49,35,10,53,44,63,50,18,12,11,10,15,10,8,13,55,49,51,51,51,49,51,49,45,49,36,35,36,35,33,35,18,0
22,180,64,53,60,7,1333,286,14,1,3,2,2,2,64,55,46,56,25,40,53,58,46,49,49,60,42,34,35,54,60,67,51,35,71,70,42,43,40,39,35,20,44,46,57,46,22,23,27,10,14,13,13,11,55,53,52,52,52,53,52,53,46,53,42,37,42,40,34,40,17,0
21,168,60,53,63,10,1334,287,6,1,3,2,2,2,74,25,38,54,47,49,50,21,38,35,23,53,38,31,31,48,70,77,72,45,81,25,66,62,48,25,30,45,48,38,34,35,47,50,51,12,9,10,10,11,42,47,44,44,44,47,46,50,44,50,53,46,53,53,48,53,16,0
22,191,86,53,60,7,870,286,5,1,1,1,2,2,54,57,48,54,22,51,13,9,13,34,8,10,12,13,25,18,24,19,22,38,29,36,38,28,70,8,35,12,9,33,11,33,11,13,15,54,57,48,51,54,23,18,20,20,20,18,24,23,26,23,22,26,22,21,25,21,54,0
22,184,77,53,61,8,1222,259,1,1,2,2,2,2,62,25,35,36,57,44,37,21,49,44,29,29,31,27,31,38,60,63,51,44,58,34,51,41,43,21,49,54,25,24,41,33,53,64,59,7,14,6,11,13,38,36,35,35,35,36,37,39,39,39,51,49,51,53,55,53,17,0
17,173,71,53,68,15,1439,307,0,1,4,3,2,0,62,47,51,56,42,49,48,50,40,54,45,53,49,41,55,54,64,60,72,45,78,41,42,47,50,48,49,43,47,50,48,52,40,42,46,8,5,8,6,11,51,53,51,51,51,53,55,54,53,54,50,50,50,50,47,50,14,0
17,183,71,53,70,17,1357,294,7,1,3,2,2,1,67,51,47,57,27,45,49,52,39,48,47,57,42,36,42,56,68,66,73,35,63,55,44,50,50,44,28,25,49,49,54,42,25,24,31,12,10,14,13,7,53,53,52,52,52,53,54,54,48,54,44,40,44,42,36,42,15,0
16,175,68,53,79,26,1422,299,0,1,3,2,2,2,64,45,53,57,38,42,45,39,39,61,42,58,46,43,58,52,66,63,63,50,76,58,54,34,44,42,42,26,50,47,52,52,35,43,50,6,12,5,7,14,52,53,52,52,52,53,55,55,52,55,48,47,48,48,44,48,16,0
